Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
11-Jul-17,9796,10100,9761,970577,3039,95 770 853,-1.38%,4.1139,9.063291,11.03352
10-Jul-17,9933,9933,9797,373918,1579,36 942 718,0.41%,4.0572,8.938287,11.187827
7-Jul-17,9892,10000,9813,793705,2078,78 375 534,-0.62%,4.074,8.975334,11.141647
6-Jul-17,9954,9971,9870,1334496,3357,132 614 352,0.85%,4.0486,8.919429,11.21148
5-Jul-17,9870,9973,9818,1602946,3724,158 788 686,-0.61%,4.0831,8.995339,11.116868
4-Jul-17,9931,9941,9714,819077,1341,80 960 007,1.29%,4.058,8.940087,11.185574
3-Jul-17,9805,9819,9698,1504376,3048,147 064 119,0.77%,4.1101,9.054972,11.043657
30-Jun-17,9730,9765,9565,713851,1657,69 434 192,1.24%,4.1418,9.124769,10.959182
29-Jun-17,9611,9759,9556,1033207,2603,99 677 569,-0.08%,4.1931,9.237748,10.825149
28-Jun-17,9619,9619,9386,1529566,3446,144 986 451,2.58%,4.1896,9.230065,10.834159
27-Jun-17,9377,9593,9348,2515499,4180,237 384 547,-2.02%,4.2977,9.468273,10.561588
26-Jun-17,9570,9600,9455,543493,1836,51 909 531,0.90%,4.2111,9.277325,10.778969
23-Jun-17,9485,9521,9418,775018,2216,73 389 318,0.44%,4.2488,9.360464,10.683231
22-Jun-17,9443,9607,9392,1153721,2394,108 969 807,-1.71%,4.2677,9.402097,10.635925
21-Jun-17,9607,9645,9550,837211,2340,80 375 191,-0.25%,4.1949,9.241595,10.820643
20-Jun-17,9631,9709,9566,1799938,4100,173 654 227,-0.70%,4.1844,9.218565,10.847675
19-Jun-17,9699,9701,9399,1254136,3502,120 789 092,2.63%,4.1551,9.153933,10.924266
16-Jun-17,9450,9450,9450,0,0,0,0.00%,4.2646,9.395132,10.64381
15-Jun-17,9450,9535,9315,5462123,3759,517 303 494,-0.52%,4.2646,9.395132,10.64381
14-Jun-17,9499,9612,9465,1860976,4520,177 323 143,0.16%,4.2426,9.346668,10.699
13-Jun-17,9484,9528,9374,965266,1920,91 237 441,0.84%,4.2493,9.361451,10.682105
12-Jun-17,9405,9469,9322,961654,2118,90 497 929,-0.93%,4.285,9.440085,10.593125
9-Jun-17,9493,9532,9321,1074866,2125,101 634 305,-0.63%,4.2452,9.352576,10.692242
8-Jun-17,9553,9630,9500,2236320,3140,213 401 765,-0.07%,4.2186,9.293834,10.759822
7-Jun-17,9560,9669,9500,1660975,3520,159 427 326,-0.21%,4.2155,9.287029,10.767706
6-Jun-17,9580,9750,9566,985007,2234,94 993 615,-1.72%,4.2067,9.267641,10.790232
5-Jun-17,9748,9874,9744,1327211,3333,129 810 575,-1.31%,4.1342,9.10792,10.979456
2-Jun-17,9877,10065,9877,2184883,5206,217 134 622,-1.24%,4.0802,8.988964,11.124752
1-Jun-17,10001,10337,10001,1039618,2029,104 705 635,-2.80%,4.0296,8.877512,11.264417
31-May-17,10289,10373,10256,1379054,3097,142 033 845,-0.35%,3.9168,8.629021,11.5888
30-May-17,10325,10389,10250,785840,1861,81 161 922,-0.32%,3.9031,8.598935,11.629348
29-May-17,10358,10390,10265,268699,764,27 814 830,0.85%,3.8907,8.571539,11.666516
26-May-17,10271,10470,10268,1706844,1266,176 077 673,-2.04%,3.9237,8.644144,11.568526
25-May-17,10485,10540,10377,614582,1654,64 298 202,0.91%,3.8436,8.467716,11.80956
24-May-17,10390,10505,10360,2150067,6271,224 053 205,-0.72%,3.8787,8.54514,11.702559
23-May-17,10465,10572,10406,1099142,1973,115 112 180,-0.05%,3.8509,8.483899,11.787034
22-May-17,10470,10518,10318,1069056,2276,111 852 325,0.65%,3.8491,8.479847,11.792665
19-May-17,10402,10478,10311,1015191,2344,105 324 745,-0.73%,3.8743,8.535282,11.716075
18-May-17,10479,10603,10259,1700146,3391,177 642 995,1.74%,3.8458,8.472564,11.802802
17-May-17,10300,10300,10056,1266641,3025,129 650 127,0.98%,4.0873,8.616893,11.605111
16-May-17,10200,10307,10002,1282877,2218,131 035 032,1.19%,4.1274,8.701373,11.49244
15-May-17,10080,10131,9879,380480,849,38 385 843,-0.23%,4.1765,8.80496,11.357235
12-May-17,10103,10157,10066,635130,1315,64 229 513,0.37%,4.167,8.784915,11.383149
