Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
15-Dec-16,38456,39700,38456,2166626,9377,842 111 057,-2.19%,2.7694,5.539578,18.051918
14-Dec-16,39317,40747,39317,601913,5797,239 033 307,-2.89%,2.7088,5.418267,18.456086
13-Dec-16,40488,40720,39725,571412,4547,230 407 106,0.91%,2.6304,5.261559,19.005774
12-Dec-16,40123,40857,40041,302802,2808,122 502 175,-0.98%,2.6543,5.309424,18.834436
9-Dec-16,40521,40582,39058,705551,5791,283 434 419,1.30%,2.6283,5.257274,19.021265
8-Dec-16,40000,40315,38901,1673223,7596,665 699 071,3.40%,2.6625,5.32575,18.776698
7-Dec-16,38683,39139,38053,1635878,4024,630 175 328,0.92%,2.7531,5.50707,18.158475
6-Dec-16,38332,39678,38324,1120943,4467,433 577 139,-1.62%,2.7784,5.557498,17.99371
5-Dec-16,38963,39509,38500,770446,4343,301 721 857,1.20%,2.7334,5.467495,18.289912
2-Dec-16,38500,39636,38383,574470,4281,222 467 618,-2.53%,2.7662,5.533247,18.072572
1-Dec-16,39501,40082,39000,693370,5502,274 476 872,0.23%,2.6961,5.393028,18.542459
30-Nov-16,39409,40954,39317,1807321,8200,719 642 358,-1.75%,2.7024,5.405618,18.499272
29-Nov-16,40112,41000,40112,616841,4983,250 054 675,-1.15%,2.6551,5.31088,18.829273
28-Nov-16,40577,41186,40474,758140,3753,310 247 760,0.65%,2.6246,5.250018,19.047552
25-Nov-16,40315,40315,39352,516262,4576,206 349 306,1.42%,2.6417,5.284137,18.924565
24-Nov-16,39751,39900,38955,558999,2723,220 464 475,1.34%,2.6792,5.35911,18.659813
23-Nov-16,39224,39787,38594,958006,5693,377 280 090,1.99%,2.7152,5.431114,18.41243
22-Nov-16,38459,38941,37572,590591,4869,227 194 477,3.16%,2.5326,5.445279,18.364531
21-Nov-16,37280,38201,37183,652355,3811,246 113 346,0.27%,2.6127,5.617489,17.801547
18-Nov-16,37181,38250,36741,455782,3831,169 427 658,-0.53%,2.6196,5.632447,17.754274
17-Nov-16,37380,37521,36574,465574,3615,173 575 752,0.50%,2.6057,5.602461,17.849298
